Product Name,Category,Purchase Date,Quantity,Price,CustomerID,zipcode,discountApplied,Cluster
History,Books,2023-05-15,2,206.72,1257,78477,False,0
Sunglasses,Fashion,2023-05-06,3,403.76,1257,78477,False,0
Shoes,Fashion,2023-08-31,2,318.9,4973,85010,True,0
Shirt,Fashion,2023-09-30,3,702.42,4973,85010,True,2
Shampoo,Beauty & Health,2023-10-24,2,708.19,1738,60630,False,2
Camping Tent,Sports & Outdoors,2023-08-03,3,200.38,1738,60630,False,0
Camera,Electronics,2022-11-16,3,349.54,2144,60825,False,0
Basketball,Sports & Outdoors,2023-09-10,1,116.49,2144,60825,False,0
Biography,Books,2022-11-25,2,814.82,2144,60825,False,2
Sunglasses,Fashion,2022-11-21,5,776.44,8085,30827,True,1
Mystery Novel,Books,2023-05-21,2,170.78,4003,62180,False,0
Camera,Electronics,2023-07-06,1,802.21,5158,20474,True,2
Basketball,Sports & Outdoors,2023-08-04,1,610.9,5158,20474,True,2
Mystery Novel,Books,2023-09-25,3,721.03,5158,20474,False,2
Lipstick,Beauty & Health,2022-12-01,2,861.61,5158,20474,False,2
Basketball,Sports & Outdoors,2022-10-31,4,293.73,1853,45850,False,1
Lipstick,Beauty & Health,2022-11-04,4,294.26,1853,45850,False,1
Science Fiction,Books,2023-01-09,4,44.88,1853,45850,False,1
Smartwatch,Electronics,2022-11-03,4,942.41,6412,5740,False,2
Cycling Helmet,Sports & Outdoors,2023-03-16,5,209.37,6412,5740,False,1
Smartphone,Electronics,2023-05-05,3,936.21,6412,5740,False,2
History,Books,2023-02-10,2,586.04,6412,5740,True,2
Camping Tent,Sports & Outdoors,2022-12-24,2,535.31,6412,5740,False,0
Lamp,Home & Living,2023-01-31,3,34.69,6148,67341,True,0
Lipstick,Beauty & Health,2023-08-06,4,232.59,6148,67341,False,1
Yoga Mat,Sports & Outdoors,2023-05-25,5,292.49,6148,67341,False,1
Body Lotion,Beauty & Health,2023-10-25,3,566.97,6148,67341,True,2
Science Fiction,Books,2023-09-01,2,543.32,6148,67341,False,2
Body Lotion,Beauty & Health,2023-09-15,2,218.23,1379,89002,True,0
Cookware,Home & Living,2023-01-14,4,407.29,1379,89002,True,1
Cycling Helmet,Sports & Outdoors,2023-04-17,3,267.43,1379,89002,False,0
Laptop,Electronics,2023-01-11,1,329.77,1379,89002,False,0
Yoga Mat,Sports & Outdoors,2023-07-03,5,609.0,6820,12223,True,1
Nail Polish,Beauty & Health,2023-03-03,5,734.0,6820,12223,True,1
Tennis Racket,Sports & Outdoors,2023-04-21,3,294.8,6820,12223,False,0
Yoga Mat,Sports & Outdoors,2022-11-02,3,995.79,5961,94057,False,2
Tennis Racket,Sports & Outdoors,2023-10-07,4,559.11,5961,94057,True,1
Shirt,Fashion,2023-06-19,4,59.73,5961,94057,True,1
Tennis Racket,Sports & Outdoors,2023-07-31,1,929.21,5961,94057,True,2
Dress,Fashion,2023-01-19,4,606.62,1824,8756,False,1
Smartphone,Electronics,2023-08-18,1,251.29,1824,8756,True,0
Yoga Mat,Sports & Outdoors,2023-06-01,1,469.82,8766,60214,True,0
Sunglasses,Fashion,2023-05-06,2,990.2,8766,60214,False,2
Smartwatch,Electronics,2022-11-11,3,387.42,8766,60214,False,0
History,Books,2023-06-01,4,505.31,8766,60214,True,1
Headphones,Electronics,2023-06-06,4,614.6,7467,98317,False,1
Dress,Fashion,2023-03-21,1,548.49,7467,98317,True,0
Bed,Home & Living,2023-10-06,2,901.15,5860,29521,False,2
History,Books,2023-01-30,4,739.95,5860,29521,True,1
Handbag,Fashion,2022-12-10,4,759.92,5860,29521,True,1
Yoga Mat,Sports & Outdoors,2022-12-01,4,440.49,5030,80676,True,1
Romance Novel,Books,2023-10-03,3,453.13,9508,48854,True,0
Lamp,Home & Living,2023-01-16,2,309.41,9508,48854,True,0
History,Books,2023-04-26,4,998.79,9508,48854,True,2
Lipstick,Beauty & Health,2023-06-18,2,711.13,9508,48854,False,2
Basketball,Sports & Outdoors,2022-12-07,1,820.22,5647,75079,True,2
History,Books,2023-08-22,3,869.16,2079,29522,True,2
Laptop,Electronics,2023-10-08,5,717.56,2079,29522,True,1
Perfume,Beauty & Health,2023-02-19,1,903.89,2079,29522,True,2
Romance Novel,Books,2023-06-03,2,299.96,2079,29522,False,0
Body Lotion,Beauty & Health,2023-05-13,2,938.24,2079,29522,False,2
Laptop,Electronics,2023-07-22,3,925.08,9492,86316,True,2
Dining Table,Home & Living,2023-03-27,1,968.02,3233,53332,False,2
Dress,Fashion,2023-10-15,4,921.07,3233,53332,True,2
Handbag,Fashion,2023-10-11,4,118.33,3233,53332,False,1
Mystery Novel,Books,2022-11-09,2,295.05,3233,53332,True,0
Laptop,Electronics,2023-02-07,2,838.64,3233,53332,True,2
Shampoo,Beauty & Health,2023-08-28,2,82.71,9426,2137,True,0
Nail Polish,Beauty & Health,2023-08-12,5,391.01,9426,2137,True,1
Romance Novel,Books,2023-04-09,1,332.64,9426,2137,False,0
Basketball,Sports & Outdoors,2023-09-28,4,395.85,9426,2137,False,1
Smartphone,Electronics,2023-02-14,3,692.53,9426,2137,True,2
Smartphone,Electronics,2023-09-23,4,381.75,1459,36778,True,1
Lamp,Home & Living,2023-09-09,1,70.31,8462,71958,True,0
Dress,Fashion,2023-09-16,2,531.2,8462,71958,True,0
Smartwatch,Electronics,2023-08-11,5,734.21,9066,11585,True,1
Lamp,Home & Living,2023-04-10,3,442.05,6833,38386,True,0
Headphones,Electronics,2023-06-02,3,508.16,1236,30547,False,0
Tennis Racket,Sports & Outdoors,2022-11-29,2,809.72,1262,35932,False,2
Dining Table,Home & Living,2023-05-03,5,868.6,1262,35932,False,1
Sunglasses,Fashion,2023-05-05,4,370.99,1262,35932,True,1
Handbag,Fashion,2023-07-13,2,694.91,1262,35932,False,2
Sofa,Home & Living,2023-03-03,5,766.93,1208,26857,True,1
Bed,Home & Living,2023-07-31,5,751.23,1208,26857,True,1
Shirt,Fashion,2023-06-19,4,742.0,1208,26857,False,1
Perfume,Beauty & Health,2023-03-01,2,170.75,1208,26857,False,0
Headphones,Electronics,2023-03-13,5,513.64,5167,94994,True,1
Nail Polish,Beauty & Health,2022-12-20,1,969.16,5167,94994,True,2
Camping Tent,Sports & Outdoors,2022-12-25,3,216.11,5167,94994,False,0
Tennis Racket,Sports & Outdoors,2023-02-26,5,909.96,5167,94994,False,1
Sofa,Home & Living,2023-09-17,5,177.05,7422,31845,True,1
History,Books,2023-05-15,1,506.32,7422,31845,False,0
Shirt,Fashion,2023-10-28,5,293.83,7422,31845,True,1
Biography,Books,2023-03-07,3,328.88,7422,31845,True,0
Shirt,Fashion,2022-11-04,5,491.12,7422,31845,True,1
Smartphone,Electronics,2023-02-06,4,99.05,2499,37800,False,1
Nail Polish,Beauty & Health,2023-04-15,1,350.29,2499,37800,False,0
Camera,Electronics,2023-03-17,3,619.75,2499,37800,False,2
Tennis Racket,Sports & Outdoors,2023-08-29,2,115.97,2499,37800,True,0
Romance Novel,Books,2023-01-28,2,112.78,7580,30646,False,0
Nail Polish,Beauty & Health,2023-07-21,5,504.38,7580,30646,False,1
Smartphone,Electronics,2023-03-14,1,854.37,7580,30646,True,2
Shirt,Fashion,2022-12-20,1,995.42,7580,30646,True,2
Smartwatch,Electronics,2023-06-15,3,631.74,1694,70881,False,2
Science Fiction,Books,2023-01-22,2,721.55,6239,15132,True,2
Perfume,Beauty & Health,2023-01-07,4,997.76,6239,15132,True,2
Perfume,Beauty & Health,2023-07-30,5,580.12,6239,15132,True,1
Lamp,Home & Living,2023-04-07,1,221.87,6239,15132,True,0
Yoga Mat,Sports & Outdoors,2023-08-22,3,636.11,8896,91754,True,2
Dining Table,Home & Living,2023-03-11,2,104.75,8896,91754,False,0
Cycling Helmet,Sports & Outdoors,2022-12-18,1,276.21,8896,91754,False,0
Lipstick,Beauty & Health,2022-12-22,4,438.73,8896,91754,True,1
Shirt,Fashion,2023-09-17,4,751.5,8896,91754,True,1
Yoga Mat,Sports & Outdoors,2023-07-14,3,773.0,1692,49784,True,2
History,Books,2023-01-20,5,609.1,1692,49784,False,1
Bed,Home & Living,2023-07-22,2,80.47,1692,49784,True,0
Romance Novel,Books,2023-08-06,1,102.6,1692,49784,False,0
Smartphone,Electronics,2023-03-06,1,911.21,1692,49784,True,2
Sunglasses,Fashion,2023-02-20,2,747.02,3278,26958,False,2
Basketball,Sports & Outdoors,2022-12-26,2,436.54,4910,32210,False,0
Mystery Novel,Books,2022-12-26,5,137.06,4910,32210,True,1
Romance Novel,Books,2023-06-04,4,774.96,4910,32210,False,1
Laptop,Electronics,2023-06-15,4,138.75,4910,32210,False,1
Dining Table,Home & Living,2023-04-23,3,391.2,4910,32210,True,0
Dining Table,Home & Living,2023-07-15,3,416.62,3949,27450,True,0
Biography,Books,2023-07-01,2,602.96,4004,31416,False,2
Shoes,Fashion,2023-04-16,3,479.61,4004,31416,True,0
Tennis Racket,Sports & Outdoors,2022-11-05,2,53.18,4004,31416,True,0
Sofa,Home & Living,2023-06-28,5,347.74,4004,31416,True,1
Cookware,Home & Living,2023-09-13,2,287.56,6414,94652,False,0
Handbag,Fashion,2023-07-25,2,436.12,6414,94652,False,0
Handbag,Fashion,2023-10-16,2,897.83,4190,915,False,2
Romance Novel,Books,2023-02-10,2,584.0,4190,915,False,2
Bed,Home & Living,2023-10-07,3,988.64,4190,915,True,2
Dining Table,Home & Living,2023-07-15,1,241.52,4190,915,True,0
Shoes,Fashion,2023-09-21,5,729.41,9822,77089,False,1
Smartwatch,Electronics,2023-05-05,1,69.8,9822,77089,True,0
Bed,Home & Living,2023-05-18,4,328.49,9822,77089,True,1
Shirt,Fashion,2023-08-03,2,339.43,7618,25536,False,0
Basketball,Sports & Outdoors,2023-02-01,5,585.83,7618,25536,True,1
Shampoo,Beauty & Health,2023-10-14,5,848.36,7618,25536,False,1
Perfume,Beauty & Health,2023-10-17,5,909.09,7618,25536,False,1
Romance Novel,Books,2023-04-12,3,27.7,3800,2489,True,0
Lamp,Home & Living,2023-02-08,1,366.2,3800,2489,False,0
Mystery Novel,Books,2023-06-09,1,117.81,3800,2489,False,0
Headphones,Electronics,2023-06-29,5,979.8,3800,2489,True,1
Camera,Electronics,2023-04-17,5,589.07,1020,64582,False,1
Biography,Books,2023-07-02,4,81.38,1020,64582,True,1
Smartphone,Electronics,2023-07-21,2,955.14,1020,64582,False,2
Camera,Electronics,2023-06-05,5,770.91,1020,64582,True,1
Lamp,Home & Living,2023-04-13,4,253.88,1020,64582,False,1
Cycling Helmet,Sports & Outdoors,2023-08-26,3,759.54,5286,83732,False,2
Tennis Racket,Sports & Outdoors,2023-01-07,1,728.1,5286,83732,True,2
Cycling Helmet,Sports & Outdoors,2023-06-23,1,597.87,5286,83732,True,2
Science Fiction,Books,2022-12-02,2,783.5,2224,66630,False,2
Sunglasses,Fashion,2023-03-31,4,846.98,2224,66630,True,2
Cookware,Home & Living,2023-01-17,4,883.08,2224,66630,False,2
Shoes,Fashion,2023-02-13,1,86.12,2224,66630,False,0
Smartwatch,Electronics,2023-04-22,3,468.15,2224,66630,True,0
Lamp,Home & Living,2023-07-12,4,45.45,3503,7278,False,1
Biography,Books,2023-10-10,3,130.16,3503,7278,False,0
Lamp,Home & Living,2022-11-26,1,648.05,3503,7278,False,2
Handbag,Fashion,2023-02-08,2,869.38,3503,7278,False,2
Camera,Electronics,2023-02-08,2,988.8,3503,7278,False,2
Bed,Home & Living,2023-10-08,2,150.27,3527,11223,False,0
Romance Novel,Books,2023-09-10,5,439.62,3527,11223,True,1
Cookware,Home & Living,2023-10-02,1,179.33,3527,11223,False,0
Cookware,Home & Living,2023-02-19,5,102.48,1988,63331,True,1
Body Lotion,Beauty & Health,2023-08-26,2,870.3,9859,66117,True,2
Lamp,Home & Living,2023-04-02,3,452.33,6173,72953,True,0
Camping Tent,Sports & Outdoors,2022-11-29,3,727.2,7623,26683,False,2
Smartphone,Electronics,2023-06-01,4,855.51,7623,26683,True,2
Yoga Mat,Sports & Outdoors,2023-05-02,4,486.95,7623,26683,False,1
Cycling Helmet,Sports & Outdoors,2022-11-17,4,184.28,7460,23014,False,1
Tennis Racket,Sports & Outdoors,2023-09-12,5,613.42,7460,23014,True,1
Biography,Books,2023-06-19,4,932.42,7672,30200,False,2
Body Lotion,Beauty & Health,2023-03-05,5,383.51,2874,4160,False,1
Bed,Home & Living,2023-05-28,2,772.53,2874,4160,False,2
Sunglasses,Fashion,2023-05-30,2,673.43,2874,4160,True,2
Yoga Mat,Sports & Outdoors,2023-10-11,2,810.44,5698,65154,True,2
Laptop,Electronics,2023-08-31,3,345.97,5698,65154,True,0
Handbag,Fashion,2023-01-02,2,680.3,5698,65154,True,2
Dress,Fashion,2023-07-29,5,907.83,5698,65154,False,1
Nail Polish,Beauty & Health,2023-09-12,5,176.39,5698,65154,True,1
Biography,Books,2023-04-26,4,997.22,6658,28878,True,2
Body Lotion,Beauty & Health,2023-07-16,2,442.47,9552,63501,False,0
Shoes,Fashion,2023-09-16,2,844.8,7178,85708,False,2
Laptop,Electronics,2023-03-10,4,864.38,7178,85708,False,2
Cycling Helmet,Sports & Outdoors,2023-05-25,4,952.02,7178,85708,True,2
Lipstick,Beauty & Health,2023-06-24,1,544.76,7178,85708,True,0
Laptop,Electronics,2022-12-15,3,825.53,7178,85708,False,2
Lamp,Home & Living,2023-04-15,5,818.52,2774,56278,True,1
Laptop,Electronics,2023-08-18,5,115.87,2774,56278,False,1
Cookware,Home & Living,2023-03-10,4,710.77,2774,56278,True,1
Shoes,Fashion,2023-04-21,4,436.43,2774,56278,False,1
Laptop,Electronics,2022-11-22,5,47.48,2774,56278,True,1
Dress,Fashion,2022-10-30,1,374.27,5188,78763,False,0
Shirt,Fashion,2023-05-13,4,869.37,5188,78763,False,2
Sofa,Home & Living,2023-04-10,2,292.66,9870,39366,False,0
Basketball,Sports & Outdoors,2023-01-14,2,307.37,9870,39366,True,0
Sunglasses,Fashion,2023-09-13,1,800.78,9870,39366,True,2
Basketball,Sports & Outdoors,2022-11-08,3,200.2,9870,39366,True,0
Nail Polish,Beauty & Health,2022-12-07,3,116.86,9870,39366,False,0
Perfume,Beauty & Health,2023-04-22,5,427.16,3513,12990,False,1
Perfume,Beauty & Health,2022-12-11,4,287.74,3711,49550,False,1
Romance Novel,Books,2023-02-09,1,180.23,3711,49550,True,0
Camping Tent,Sports & Outdoors,2023-10-26,3,66.78,9955,34766,True,0
Lipstick,Beauty & Health,2022-12-13,3,21.06,9955,34766,True,0
Sunglasses,Fashion,2023-02-01,5,730.81,9955,34766,True,1
Mystery Novel,Books,2022-12-14,2,734.57,2545,3535,False,2
Shampoo,Beauty & Health,2023-05-15,3,535.17,2545,3535,False,2
Perfume,Beauty & Health,2023-06-14,4,550.85,9031,51378,False,1
Dining Table,Home & Living,2022-11-02,5,27.68,9031,51378,False,1
Cookware,Home & Living,2023-04-14,3,736.13,9031,51378,False,2
Body Lotion,Beauty & Health,2022-11-20,5,616.18,9031,51378,True,1
Dining Table,Home & Living,2023-07-14,2,700.15,9031,51378,False,2
Shirt,Fashion,2023-09-21,4,213.79,1133,11371,True,1
Shoes,Fashion,2023-07-12,4,331.19,1133,11371,True,1
Laptop,Electronics,2023-04-15,5,108.54,1133,11371,True,1
Yoga Mat,Sports & Outdoors,2023-02-22,2,715.17,1133,11371,False,2
Smartwatch,Electronics,2023-07-19,3,139.48,2827,7138,True,0
Smartwatch,Electronics,2023-02-08,3,19.8,2827,7138,True,0
Dress,Fashion,2023-06-20,4,655.35,2827,7138,True,1
Yoga Mat,Sports & Outdoors,2023-08-30,1,762.61,8633,6407,True,2
Dress,Fashion,2022-12-20,4,471.85,8633,6407,False,1
Yoga Mat,Sports & Outdoors,2023-04-05,3,134.8,8633,6407,False,0
Camera,Electronics,2023-09-07,3,140.34,8633,6407,False,0
Smartwatch,Electronics,2023-07-11,5,381.68,9744,35714,True,1
History,Books,2023-02-15,4,901.67,9744,35714,True,2
Bed,Home & Living,2023-08-26,2,516.17,9744,35714,True,0
Romance Novel,Books,2023-05-13,3,940.84,4828,35895,False,2
Sofa,Home & Living,2023-03-11,1,683.57,4828,35895,False,2
Shampoo,Beauty & Health,2023-10-05,2,830.81,3777,74695,False,2
Mystery Novel,Books,2023-05-23,5,617.45,7334,8150,True,1
Romance Novel,Books,2023-02-07,3,943.19,7334,8150,True,2
Shampoo,Beauty & Health,2023-02-17,2,951.34,7334,8150,True,2
Dining Table,Home & Living,2023-03-08,1,645.06,7334,8150,False,2
Lamp,Home & Living,2022-12-13,2,424.34,7334,8150,True,0
Camping Tent,Sports & Outdoors,2022-12-25,3,493.93,9009,10661,True,0
Bed,Home & Living,2022-11-24,2,204.85,9009,10661,False,0
Camera,Electronics,2023-04-28,3,843.67,9009,10661,False,2
Bed,Home & Living,2023-04-11,1,382.06,7092,45562,False,0
Shoes,Fashion,2022-12-10,3,288.55,7092,45562,False,0
Laptop,Electronics,2022-11-05,2,824.32,7092,45562,False,2
Lamp,Home & Living,2023-07-13,5,362.34,7092,45562,True,1
Handbag,Fashion,2022-11-28,5,526.68,7092,45562,False,1
Shoes,Fashion,2022-11-29,2,109.34,2369,76965,True,0
Headphones,Electronics,2022-12-02,2,214.58,2369,76965,False,0
Tennis Racket,Sports & Outdoors,2023-10-14,2,954.16,5767,45542,True,2
Yoga Mat,Sports & Outdoors,2023-07-23,1,866.67,9929,47726,True,2
Cookware,Home & Living,2023-10-28,4,85.71,9929,47726,True,1
Camera,Electronics,2023-10-17,1,279.03,9929,47726,False,0
Science Fiction,Books,2023-07-19,4,866.25,9929,47726,True,2
Nail Polish,Beauty & Health,2022-12-06,2,851.4,9329,88041,True,2
Smartwatch,Electronics,2022-12-02,1,688.68,9329,88041,True,2
Smartphone,Electronics,2023-02-22,3,784.19,9329,88041,True,2
Science Fiction,Books,2023-01-30,4,548.24,1150,99279,False,1
Bed,Home & Living,2023-06-21,4,853.81,1150,99279,True,2
Headphones,Electronics,2023-07-28,5,310.35,1150,99279,False,1
Cookware,Home & Living,2022-12-02,5,750.71,1150,99279,False,1
Bed,Home & Living,2022-12-29,1,808.84,1150,99279,False,2
Sofa,Home & Living,2023-04-17,4,521.83,7657,41353,False,1
Sunglasses,Fashion,2023-01-27,5,889.94,6610,45769,False,1
Sunglasses,Fashion,2023-09-25,3,515.57,6610,45769,False,2
History,Books,2023-09-19,4,281.48,6610,45769,False,1
Perfume,Beauty & Health,2023-01-02,1,655.85,5391,56945,True,2
Nail Polish,Beauty & Health,2023-02-09,1,157.18,8581,97178,True,0
Sofa,Home & Living,2023-06-30,1,125.32,8581,97178,True,0
Basketball,Sports & Outdoors,2023-02-05,2,620.17,8581,97178,False,2
Dining Table,Home & Living,2023-10-09,4,425.71,3970,42368,False,1
Dress,Fashion,2023-08-22,4,583.91,3970,42368,False,1
Basketball,Sports & Outdoors,2023-04-18,4,970.03,3970,42368,True,2
Perfume,Beauty & Health,2023-10-22,3,454.49,3970,42368,True,0
Cycling Helmet,Sports & Outdoors,2023-10-10,2,147.75,3970,42368,True,0
Dress,Fashion,2023-03-19,2,967.51,3972,92303,True,2
Laptop,Electronics,2023-09-28,3,918.11,3972,92303,False,2
Science Fiction,Books,2023-10-19,4,794.23,2008,81090,True,2
Cookware,Home & Living,2023-07-05,3,717.25,2008,81090,True,2
Romance Novel,Books,2023-08-29,5,507.79,8996,77178,False,1
Bed,Home & Living,2023-02-28,4,176.73,7410,70882,False,1
Headphones,Electronics,2023-07-17,1,883.6,7410,70882,False,2
Bed,Home & Living,2023-08-15,3,998.08,7410,70882,True,2
Basketball,Sports & Outdoors,2023-02-25,3,541.28,7410,70882,False,2
Cycling Helmet,Sports & Outdoors,2023-02-11,5,960.58,2001,28995,False,1
Camera,Electronics,2023-07-13,3,794.19,2001,28995,False,2
Romance Novel,Books,2022-11-23,5,259.63,2001,28995,False,1
Sofa,Home & Living,2023-04-19,2,623.72,9409,73354,True,2
Handbag,Fashion,2023-01-12,4,247.73,9409,73354,False,1
Biography,Books,2022-12-19,2,782.41,9409,73354,False,2
Tennis Racket,Sports & Outdoors,2023-08-12,2,896.41,9409,73354,True,2
Shoes,Fashion,2023-04-09,5,191.48,9409,73354,False,1
Lamp,Home & Living,2023-07-10,5,467.61,7998,13196,False,1
Smartphone,Electronics,2023-04-15,3,772.22,7998,13196,True,2
Sofa,Home & Living,2023-08-18,4,461.38,7998,13196,True,1
Shampoo,Beauty & Health,2023-03-05,2,134.51,7998,13196,False,0
Perfume,Beauty & Health,2022-10-31,1,695.16,4046,82419,False,2
Sofa,Home & Living,2023-10-14,3,155.18,4046,82419,False,0
Lamp,Home & Living,2023-02-22,1,723.25,4046,82419,False,2
Shoes,Fashion,2023-04-25,5,925.02,4046,82419,True,1
Smartwatch,Electronics,2023-06-23,4,41.54,4046,82419,True,1
Sofa,Home & Living,2023-04-13,2,785.11,1598,65929,False,2
Yoga Mat,Sports & Outdoors,2023-07-18,2,960.99,1598,65929,False,2
Camera,Electronics,2023-04-12,1,335.3,1598,65929,True,0
Mystery Novel,Books,2023-01-12,5,322.9,1598,65929,True,1
Camping Tent,Sports & Outdoors,2023-03-06,4,764.77,4667,70560,False,1
History,Books,2023-02-18,4,323.5,4667,70560,False,1
Dining Table,Home & Living,2023-04-01,4,177.95,4667,70560,False,1
Mystery Novel,Books,2023-03-02,4,424.55,4667,70560,True,1
Smartphone,Electronics,2022-11-08,3,300.59,4667,70560,False,0
Dining Table,Home & Living,2023-04-25,1,12.07,7625,16799,False,0
Lipstick,Beauty & Health,2023-09-26,5,699.79,6453,49075,True,1
Biography,Books,2023-01-13,1,793.42,6453,49075,True,2
Yoga Mat,Sports & Outdoors,2023-08-16,4,704.54,6453,49075,False,1
Romance Novel,Books,2023-10-18,4,737.02,1866,793,False,1
Yoga Mat,Sports & Outdoors,2022-11-27,3,731.98,1866,793,True,2
Mystery Novel,Books,2023-03-29,2,623.72,1866,793,False,2
Bed,Home & Living,2023-05-11,5,156.4,5787,94396,False,1
Handbag,Fashion,2023-10-19,1,690.22,8788,37259,True,2
Handbag,Fashion,2023-08-18,3,212.99,8788,37259,True,0
Smartwatch,Electronics,2023-01-23,2,779.79,8788,37259,True,2
Dress,Fashion,2023-03-07,2,161.39,8788,37259,True,0
Sofa,Home & Living,2022-11-08,1,900.67,2263,33203,True,2
History,Books,2022-11-09,2,49.69,2263,33203,False,0
Romance Novel,Books,2023-04-17,1,359.44,2263,33203,True,0
Perfume,Beauty & Health,2023-02-02,5,548.32,2263,33203,True,1
Camping Tent,Sports & Outdoors,2022-12-10,4,203.97,5906,69951,True,1
Nail Polish,Beauty & Health,2022-11-04,1,979.77,5906,69951,True,2
Shampoo,Beauty & Health,2022-11-17,4,924.27,5906,69951,True,2
Nail Polish,Beauty & Health,2022-12-31,5,274.83,5906,69951,True,1
Mystery Novel,Books,2023-05-08,4,707.33,5906,69951,True,1
Camera,Electronics,2023-06-26,1,734.01,2437,1947,False,2
History,Books,2023-02-09,3,782.19,2437,1947,False,2
Yoga Mat,Sports & Outdoors,2023-09-22,4,34.04,2437,1947,True,1
Handbag,Fashion,2023-04-30,4,377.98,2437,1947,False,1
Yoga Mat,Sports & Outdoors,2023-03-23,3,268.85,4614,26380,False,0
Biography,Books,2023-08-12,2,70.03,4614,26380,True,0
Lamp,Home & Living,2023-03-07,2,28.92,4614,26380,True,0
Perfume,Beauty & Health,2023-09-11,3,946.03,4614,26380,False,2
Smartphone,Electronics,2023-03-07,2,210.93,2952,97024,False,0
Yoga Mat,Sports & Outdoors,2022-11-11,4,405.0,2952,97024,False,1
Tennis Racket,Sports & Outdoors,2023-01-08,1,693.97,4839,81113,False,2
Camping Tent,Sports & Outdoors,2023-07-24,5,387.39,4839,81113,False,1
Lamp,Home & Living,2022-12-18,1,218.07,4839,81113,True,0
Lamp,Home & Living,2023-09-06,2,420.9,4839,81113,False,0
Romance Novel,Books,2023-10-17,2,457.32,9813,37459,False,0
Basketball,Sports & Outdoors,2023-06-08,1,477.51,9813,37459,False,0
Bed,Home & Living,2023-04-17,4,176.3,9813,37459,False,1
Perfume,Beauty & Health,2023-04-15,1,372.89,9813,37459,False,0
Lamp,Home & Living,2023-06-12,4,906.01,2191,26239,True,2
Camping Tent,Sports & Outdoors,2023-01-11,2,232.1,2191,26239,True,0
